0,0.1268242667,0.3018781333,0.5067608,0.6086005333,0.7770665333,0.9616589333,1.1449786667,1.3037488,1.5232277333,1.6549521333,1.844272,2.0094774667,2.1852904,2.3460988,2.5336498667,2.7111206667,2.9112524,3.0436081333,3.2995450667,3.4374384,3.6299112,3.8509846667,4.0018925333,4.1958013333,4.3672441333,4.5541081333,4.8371701333,4.9657321333,5.1201690667,5.3257706667,5.4944669333,5.7309466667,5.8469721333,6.040542,6.2854972,6.430056,6.6799617333,6.8371409333,7.0607221333,7.234192,7.4240764,7.6274357333,7.8011368,7.9772461333,8.1694056,8.3324794667,8.5601013333,8.7068138667,8.9082649333,9.0757764,9.3009576,9.395616,9.6776472,9.731666,9.9407357333,10.2776076,10.371416,10.4717701333,10.6606002667,10.8743502667,11.1231888,11.1878794667,11.4978502667,11.5836586667,11.8580242667,11.984542,12.1482128,12.3141565333,12.3781993333,12.583066,12.7321816,12.9019316,13.1046909333,13.2125274667,13.4439764
0,0.002076,0.0084996,0.0193454667,0.0228316,0.0331196,0.0410288,0.0492137333,0.0549922667,0.0624608,0.071038,0.0768764,0.0843714667,0.0931217333,0.1018396,0.1078392,0.1122850667,0.12112,0.1305917333,0.1356949333,0.142964,0.1518061333,0.1605217333,0.1691233333,0.1736076,0.1791097333,0.1853056,0.1990526667,0.2038953333,0.2057558667,0.2195822667,0.2190802667,0.2322724,0.2344274667,0.2444006667,0.2524316,0.2545816,0.2683402667,0.2722261333,0.2790981333,0.2882136,0.2929016,0.2998085333,0.3017485333,0.309766,0.3192946667,0.3278108,0.3277996,0.3358630667,0.3474693333,0.3514482667,0.3583744,0.3593369333,0.3685334667,0.3747792,0.3828582667,0.38966,0.3915577333,0.4002284,0.3991481333,0.4181316,0.4195210667,0.4243516,0.4274966667,0.437218,0.4454277333,0.4458494667,0.4623321333,0.4562154667,0.464686,0.4706577333,0.4723582667,0.4869534667,0.4826804,0.4864462667,0.4998502667
